timestamp,user_id,client_ip,event_count,tap_event_rate,is_unusual_tap_frequency,time_since_last_tap,session_duration,time_of_day,inter_tap_variability,event_sequence_entropy,avg_user_tap_duration,std_user_tap_duration,avg_user_swipe_speed,std_user_swipe_speed,avg_user_swipe_distance,std_user_swipe_distance,avg_user_typing_wpm,std_user_typing_wpm,avg_user_typing_duration,std_user_typing_duration,avg_user_typing_length,std_user_typing_length,preferred_region,tap_region_entropy,swipe_direction_entropy,swipe_direction_consistency,preferred_field,field_entropy,client_x,client_y,screen_x,screen_y,page_x,page_y,duration,pointer_type,target,is_gesture,distance_from_center,region,normalized_x,normalized_y,is_near_edge,tap_pressure,distance_from_user_mean,tap_pressure_deviation,is_new_pointer_type,target_change_frequency
1752402007.6083636,6,::1,5,0.6,False,1.095000982284546,184.40547370910645,15,7.6024238902614645,0.6429124396658009,101.875,19.067451542703164,0,0,0,0,95.83695652173913,156.94677006620907,116.79347826086956,159.00571072896543,5.141304347826087,3.188230808768571,top-left,0.6615632381579821,0,0,occupation,2.637875776722577,243.1428680419922,418.8571472167969,459.20001220703125,447.20001220703125,243.1428680419922,418.8571472167969,92,touch,INPUT,False,727.0211402837701,top-left,0.1266369104385376,0.3878306918674045,False,0.092,109.75191537134855,0.009874999999999995,True,0.9795918367346939
1752402007.6188765,6,::1,6,0.8,False,0.010512828826904297,184.41598653793335,15,7.543922817472854,0.6458964599105625,101.6734693877551,18.92346319762638,0,0,0,0,95.83695652173913,156.94677006620907,116.79347826086956,159.00571072896543,5.141304347826087,3.188230808768571,top-left,0.6575285638010246,0,0,occupation,2.637875776722577,243.1428680419922,418.8571472167969,243.1428680419922,418.8571472167969,243.1428680419922,418.8571472167969,93,gesture,N/A,True,727.0211402837701,top-left,0.1266369104385376,0.3878306918674045,False,0.093,107.51208036376994,0.008673469387755109,True,0.98
1752402019.6686041,6,::1,17,0.2,False,12.04972767829895,196.4657142162323,15,7.557664524211816,0.6241689393508717,101.5,18.772586396125604,0,0,0,0,88.72222222222223,153.08184892120883,108.61111111111111,158.15884147211773,6.333333333333333,4.554200340426489,top-left,0.6534181947937018,0,0,security_question_4,2.6665627346624508,244.2857208251953,533.1428833007812,460.0,527.2000122070312,244.2857208251953,533.1428833007812,107,touch,BUTTON,False,715.7471267592605,top-left,0.12723214626312257,0.49365081787109377,False,0.107,18.416528940935397,0.005499999999999991,True,0.9803921568627451
1752402019.679646,6,::1,18,0.4,False,0.011041879653930664,196.47675609588623,15,7.502896793800911,0.6274370336771098,101.6078431372549,18.603266033485866,0,0,0,0,88.72222222222223,153.08184892120883,108.61111111111111,158.15884147211773,6.333333333333333,4.554200340426489,top-left,0.649248354870898,0,0,security_question_4,2.6665627346624508,244.2857208251953,533.1428833007812,244.2857208251953,533.1428833007812,244.2857208251953,533.1428833007812,106,gesture,N/A,True,715.7471267592605,top-left,0.12723214626312257,0.49365081787109377,False,0.106,18.055420530328846,0.004392156862745092,True,0.9807692307692307
1752402090.5488896,6,::1,17,0.2,False,70.86924362182617,267.3459997177124,15,11.828780289276393,0.6305810283860147,101.6923076923077,18.433392005499215,0,0,0,0,88.72222222222223,153.08184892120883,108.61111111111111,158.15884147211773,6.333333333333333,4.554200340426489,top-left,0.6450331516760341,0,0,security_question_4,2.6665627346624508,325.4285888671875,458.857177734375,516.7999877929688,475.20001220703125,325.4285888671875,458.857177734375,156,touch,INPUT#ion-input-0,False,639.7382538447422,top-left,0.16949405670166015,0.42486775716145836,False,0.156,92.54995488214502,0.05430769230769231,True,0.9811320754716981
1752402090.5534954,6,::1,18,0.4,False,0.004605770111083984,267.3506054878235,15,11.737482066013817,0.6336053342535426,102.71698113207547,19.697119182611036,0,0,0,0,88.72222222222223,153.08184892120883,108.61111111111111,158.15884147211773,6.333333333333333,4.554200340426489,top-left,0.6407848608302267,0,0,security_question_4,2.6665627346624508,325.4285888671875,458.857177734375,325.4285888671875,458.857177734375,325.4285888671875,458.857177734375,156,gesture,N/A,True,639.7382538447422,top-left,0.16949405670166015,0.42486775716145836,False,0.156,90.8037293183309,0.053283018867924525,True,0.9814814814814815
1752402098.0547001,6,::1,12,0.2,False,7.5012047290802,274.8518102169037,15,11.63301023753793,0.6208012234299014,103.70370370370371,20.794078243247103,0,0,0,0,88.15126050420169,151.68524679430683,105.58823529411765,154.53711918542257,6.411764705882353,4.5084640562299425,top-left,0.6365141682948128,0,0,security_question_4,2.728213869694276,317.4285888671875,585.7142944335938,511.20001220703125,564.0,317.4285888671875,585.7142944335938,92,touch,INPUT#ion-input-1,False,644.19547896642,bottom-left,0.1653273900349935,0.5423280504014757,False,0.092,85.60065397272253,0.011703703703703716,True,0.9818181818181818
1752402098.0625026,6,::1,13,0.4,False,0.007802486419677734,274.85961270332336,15,11.546752139051074,0.6238885126164951,103.49090909090908,20.663426387766492,0,0,0,0,88.15126050420169,151.68524679430683,105.58823529411765,154.53711918542257,6.411764705882353,4.5084640562299425,top-left,0.6445873236218831,0,0,security_question_4,2.728213869694276,317.4285888671875,585.7142944335938,317.4285888671875,585.7142944335938,317.4285888671875,585.7142944335938,93,gesture,N/A,True,644.19547896642,bottom-left,0.1653273900349935,0.5423280504014757,False,0.093,84.04427844594572,0.010490909090909092,True,0.9821428571428571
1752402100.7949016,6,::1,16,0.6,False,2.7323989868164062,277.59201169013977,15,11.447122612984941,0.6213613902431254,103.30357142857143,20.52517586740136,0,0,0,0,86.01626016260163,149.81712341155944,105.41463414634147,155.1981647924596,6.349593495934959,4.4520639953278165,top-left,0.6517565611726531,0,0,security_question_4,2.7378054929690654,322.00006103515625,624.5714721679688,514.4000244140625,591.2000122070312,322.00006103515625,624.5714721679688,171,touch,BUTTON,False,643.5808076875832,bottom-left,0.16770836512247722,0.5783069186740452,False,0.171,117.01426052639108,0.06769642857142859,True,0.9824561403508771
1752402100.9245684,6,::1,17,0.8,False,0.12966680526733398,277.7216784954071,15,11.363951023417535,0.6243313065714509,104.49122807017544,22.20093471006605,0,0,0,0,86.01626016260163,149.81712341155944,105.41463414634147,155.1981647924596,6.349593495934959,4.4520639953278165,top-left,0.6581099875431143,0,0,security_question_4,2.7378054929690654,322.00006103515625,624.5714721679688,322.00006103515625,624.5714721679688,322.00006103515625,624.5714721679688,171,gesture,N/A,True,643.5808076875832,bottom-left,0.16770836512247722,0.5783069186740452,False,0.171,114.96137876277017,0.06650877192982457,True,0.9827586206896551
1752402305.812641,6,::1,14,0.2,False,204.88807249069214,482.60975098609924,15,28.3687194555539,0.6272021676056065,105.63793103448276,23.650252076998854,0,0,0,0,86.01626016260163,149.81712341155944,105.41463414634147,155.1981647924596,6.349593495934959,4.4520639953278165,top-left,0.6637254974722313,0,0,security_question_4,2.7378054929690654,207.10525512695312,435.26318359375,442.3999938964844,484.8000183105469,207.10525512695312,435.26318359375,84,touch,INPUT#ion-input-0,False,760.1449187940198,top-left,0.10786732037862141,0.4030214662905093,False,0.084,108.52139243343309,0.021637931034482763,True,0.9830508474576272
1752402305.8247616,6,::1,15,0.4,False,0.012120723724365234,482.6218717098236,15,28.14771904253243,0.6299770997073184,105.27118644067797,23.61472573361195,0,0,0,0,86.01626016260163,149.81712341155944,105.41463414634147,155.1981647924596,6.349593495934959,4.4520639953278165,top-left,0.6604713974359016,0,0,security_question_4,2.7378054929690654,207.10525512695312,435.26318359375,207.10525512695312,435.26318359375,207.10525512695312,435.26318359375,85,gesture,N/A,True,760.1449187940198,top-left,0.10786732037862141,0.4030214662905093,False,0.085,106.68204679896813,0.020271186440677963,True,0.9833333333333333
1752402305.9224544,6,::1,11,0.6,False,0.09769272804260254,482.7195644378662,15,27.93134040746455,0.6223701658860179,104.93333333333334,23.5604659452133,0,0,0,0,97.34351145038168,182.48215518706348,105.40458015267176,153.02740255660316,6.458015267175573,4.408976862818193,top-left,0.6571577614973405,0,0,username,2.701792035575254,229.21055603027344,544.73681640625,459.20001220703125,568.0,229.21055603027344,544.73681640625,71,touch,INPUT#ion-input-1,False,730.8047953094236,bottom-left,0.11938049793243408,0.5043859411168982,False,0.071,40.27488134633366,0.03393333333333334,True,0.9836065573770492
1752402305.932037,6,::1,12,0.8,False,0.009582757949829102,482.72914719581604,15,27.72023620518101,0.6251299811219334,104.37704918032787,23.760529285948177,0,0,0,0,97.34351145038168,182.48215518706348,105.40458015267176,153.02740255660316,6.458015267175573,4.408976862818193,top-left,0.6626010603048997,0,0,username,2.701792035575254,229.21055603027344,544.73681640625,229.21055603027344,544.73681640625,229.21055603027344,544.73681640625,71,gesture,N/A,True,730.8047953094236,bottom-left,0.11938049793243408,0.5043859411168982,False,0.071,39.614637389836375,0.033377049180327883,True,0.9838709677419355
1752402305.9735596,6,::1,16,1.0,False,0.04152250289916992,482.7706696987152,15,27.51365385114683,0.6240694293008345,103.83870967741936,23.940243853278155,0,0,0,0,95.74626865671642,180.8200510017792,106.4776119402985,154.90684328263134,6.402985074626866,4.376189651448949,top-left,0.667431707658747,0,0,username,2.7003964540827323,229.21055603027344,551.0526733398438,459.20001220703125,572.7999877929688,229.21055603027344,551.0526733398438,107,touch,BUTTON,False,730.8730211230535,bottom-left,0.11938049793243408,0.5102339567961516,False,0.107,42.61796062067393,0.00316129032258064,True,0.9841269841269841
1752402305.9841955,6,::1,17,1.2,False,0.010635852813720703,482.78130555152893,15,27.311715435079815,0.6267163127172337,103.88888888888889,23.75276833397187,0,0,0,0,95.74626865671642,180.8200510017792,106.4776119402985,154.90684328263134,6.402985074626866,4.376189651448949,top-left,0.671703461450141,0,0,username,2.7003964540827323,229.21055603027344,551.0526733398438,229.21055603027344,551.0526733398438,229.21055603027344,551.0526733398438,107,gesture,N/A,True,730.8730211230535,bottom-left,0.11938049793243408,0.5102339567961516,False,0.107,41.94148505526641,0.003111111111111106,True,0.984375
1752402305.9916964,6,::1,18,1.4,False,0.007500886917114258,482.78880643844604,15,27.11413125621686,0.6292819270155396,103.9375,23.569627569183183,0,0,0,0,95.74626865671642,180.8200510017792,106.4776119402985,154.90684328263134,6.402985074626866,4.376189651448949,top-left,0.6754645824509031,0,0,username,2.7003964540827323,167.1052703857422,500.5263671875,412.0,534.4000244140625,167.1052703857422,500.5263671875,85,touch,INPUT#ion-input-1,False,793.8767032338732,top-left,0.08703399499257405,0.46345033998842594,False,0.085,97.47150094100883,0.018937499999999996,True,0.9846153846153847
1752402306.0005534,6,::1,19,1.6,False,0.008857011795043945,482.7976634502411,15,26.92072974308968,0.6317686149926405,103.64615384615385,23.503473242009782,0,0,0,0,95.74626865671642,180.8200510017792,106.4776119402985,154.90684328263134,6.402985074626866,4.376189651448949,top-left,0.6730116670092565,0,0,username,2.7003964540827323,167.1052703857422,500.5263671875,167.1052703857422,500.5263671875,167.1052703857422,500.5263671875,85,gesture,N/A,True,793.8767032338732,top-left,0.08703399499257405,0.46345033998842594,False,0.085,95.97193938807025,0.01864615384615384,True,0.9848484848484849
1752402306.0666788,6,::1,25,1.8,False,0.06612539291381836,482.8637888431549,15,26.73113633628526,0.6283314928998216,103.36363636363636,23.435686568963103,0,0,0,0,137.71942446043167,529.9288676139506,107.8273381294964,156.35197923563376,6.280575539568345,4.364719208548658,top-left,0.6704776487973955,0,0,username,2.686689905063134,185.0,539.4736938476562,425.6000061035156,564.0,185.0,539.4736938476562,128,touch,BUTTON,False,775.0001787084736,top-left,0.09635416666666667,0.4995126794885706,False,0.128,75.06232038842991,0.024636363636363637,True,0.9850746268656716
1752402306.0762136,6,::1,26,2.0,False,0.009534835815429688,482.87332367897034,15,26.54568864511761,0.6307582940111301,103.73134328358209,23.45117639511912,0,0,0,0,137.71942446043167,529.9288676139506,107.8273381294964,156.35197923563376,6.280575539568345,4.364719208548658,top-left,0.6678722503844712,0,0,username,2.686689905063134,185.0,539.4736938476562,185.0,539.4736938476562,185.0,539.4736938476562,128,gesture,N/A,True,775.0001787084736,top-left,0.09635416666666667,0.4995126794885706,False,0.128,73.94198724830409,0.02426865671641791,True,0.9852941176470589
1752403894.676402,6,::1,1,0.2,False,0,0.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,none,0,730.4000244140625,372.20001220703125,730.4000244140625,459.20001220703125,730.4000244140625,372.20001220703125,64,mouse,INPUT#ion-input-0,False,284.3817587194783,top-left,0.3804166793823242,0.34462964093243637,False,0.064,0.0,0,True,0
1752403894.6859288,6,::1,2,0.4,False,0.009526729583740234,0.009526729583740234,16,0.0,0.0,64.0,0.0,0,0,0,0,0,0,0,0,0,0,top-left,0.0,0,0,none,0,730,372,730,372,730,372,64,gesture,N/A,True,284.82275190019493,top-left,0.3802083333333333,0.34444444444444444,False,0.064,0.4472408912516364,0.0,True,0.5
1752403894.6968439,6,::1,3,0.6,False,0.010915040969848633,0.020441770553588867,16,0.0006941556930541992,0.0,64.0,0.0,0,0,0,0,0,0,0,0,0,0,top-left,0.0,0,0,none,0,736,487.3999938964844,736,574.4000244140625,736,487.3999938964844,85,mouse,INPUT#ion-input-1,False,230.09293914001333,top-left,0.38333333333333336,0.45129629064489296,False,0.085,115.44577533828308,0.021000000000000005,True,0.6666666666666666
1752403894.7060063,6,::1,4,0.8,False,0.009162425994873047,0.029604196548461914,16,0.0007551147712742016,0.0,71.0,9.899494936611665,0,0,0,0,0,0,0,0,0,0,top-left,0.0,0,0,none,0,736,487,736,487,736,487,86,gesture,N/A,True,230.18470844085192,top-left,0.38333333333333336,0.45092592592592595,False,0.086,76.56436408763936,0.015,True,0.75
1752403894.7155974,6,::1,5,1.0,False,0.009591102600097656,0.03919529914855957,16,0.0006648545510189208,0.0,74.75,10.755812382149477,0,0,0,0,0,0,0,0,0,0,top-left,0.0,0,0,none,0,776.7999877929688,552.2000122070312,776.7999877929688,639.2000122070312,776.7999877929688,552.2000122070312,99,mouse,BUTTON,False,183.60578632087854,bottom-left,0.40458332697550453,0.511296307599103,False,0.099,130.10839141888232,0.024250000000000008,True,0.8
1752403894.722958,6,::1,6,1.2,False,0.007360696792602539,0.04655599594116211,16,0.0011422522304849899,0.0,79.6,13.661625086350451,0,0,0,0,0,0,0,0,0,0,top-left,0.5004024235381879,0,0,none,0,776,552,776,552,776,552,100,gesture,N/A,True,184.39088914585776,bottom-left,0.4041666666666667,0.5111111111111111,False,0.1,103.6318981617223,0.020400000000000015,True,0.8333333333333334
1752403894.7294493,6,::1,7,1.4,False,0.006491184234619141,0.05304718017578125,16,0.001480471269135183,0.0,83.0,14.60593486680443,0,0,0,0,0,0,0,0,0,0,top-left,0.6365141682948128,0,0,none,0,766.4000244140625,545,766.4000244140625,632,766.4000244140625,545,121,mouse,BUTTON,False,193.66453094688143,bottom-left,0.3991666793823242,0.5046296296296297,False,0.121,76.88412891116948,0.03799999999999999,True,0.8571428571428571
1752403894.7364974,6,::1,8,1.6,False,0.007048130035400391,0.06009531021118164,16,0.001507436842026196,0.0,88.42857142857143,18.9650591717441,0,0,0,0,0,0,0,0,0,0,top-left,0.6829081047004717,0,0,none,0,766,545,766,545,766,545,121,gesture,N/A,True,194.06442229321684,bottom-left,0.39895833333333336,0.5046296296296297,False,0.121,65.80366213013498,0.03257142857142857,True,0.875
1752403894.7435045,6,::1,9,1.8,False,0.007007122039794922,0.06710243225097656,16,0.0015035445495390522,0.0,92.5,20.75451758051726,0,0,0,0,0,0,0,0,0,0,top-left,0.6931471805599453,0,0,none,0,146.05262756347656,599.4737548828125,396,609.6000366210938,146.05262756347656,599.4737548828125,135,touch,BUTTON,False,816.1173032206715,bottom-left,0.07606907685597737,0.5550682915581597,False,0.135,616.1144438518112,0.04250000000000001,True,0.8888888888888888
1752403894.7515833,6,::1,10,2.0,False,0.008078813552856445,0.07518124580383301,16,0.001420877524990203,0.0,97.22222222222223,23.691432008582428,0,0,0,0,0,0,0,0,0,0,bottom-left,0.6869615765973234,0,0,none,0,146.05262756347656,599.4737548828125,146.05262756347656,599.4737548828125,146.05262756347656,599.4737548828125,135,gesture,N/A,True,816.1173032206715,bottom-left,0.07606907685597737,0.5550682915581597,False,0.135,547.6572834238322,0.037777777777777785,True,0.9
1752403895.508655,6,::1,11,2.2,False,0.7570717334747314,0.8322529792785645,16,0.22461952317741687,0.0,101.0,25.17141235608364,0,0,0,0,0,0,0,0,0,0,bottom-left,0.6730116670092565,0,0,none,0,176.57896423339844,176.31578063964844,419.20001220703125,288,176.57896423339844,176.31578063964844,84,touch,DIV,False,863.7214427657583,top-left,0.09196821053822836,0.16325535244411893,False,0.084,564.448603090918,0.017,True,0.9090909090909091
1752403895.5146823,6,::1,12,2.4,False,0.0060272216796875,0.838280200958252,16,0.2153131056828424,0.0,99.45454545454545,24.49253554699189,0,0,0,0,0,0,0,0,0,0,bottom-left,0.6890092384766586,0,0,none,0,176.57896423339844,176.31578063964844,176.57896423339844,176.31578063964844,176.57896423339844,176.31578063964844,84,gesture,N/A,True,863.7214427657583,top-left,0.09196821053822836,0.16325535244411893,False,0.084,513.1350937190164,0.015454545454545443,True,0.9166666666666666
1752403895.7559817,6,::1,13,2.6,False,0.24129939079284668,1.0795795917510986,16,0.2111360513647326,0.0,98.16666666666667,23.835664221684464,0,0,0,0,0,0,0,0,0,0,top-left,0.6931471805599453,0,0,none,0,176.57896423339844,176.31578063964844,419.20001220703125,288,176.57896423339844,176.31578063964844,78,touch,DIV,False,863.7214427657583,top-left,0.09196821053822836,0.16325535244411893,False,0.078,470.3738359090983,0.020166666666666666,True,0.9230769230769231
1752403895.7615442,6,::1,14,2.8,False,0.005562543869018555,1.0851421356201172,16,0.20409593763509187,0.0,96.61538461538461,23.52261910305601,0,0,0,0,0,0,0,0,0,0,top-left,0.6901856760188042,0,0,none,0,176.57896423339844,176.31578063964844,176.57896423339844,176.31578063964844,176.57896423339844,176.31578063964844,79,gesture,N/A,True,863.7214427657583,top-left,0.09196821053822836,0.16325535244411893,False,0.079,434.19123314686,0.017615384615384616,True,0.9285714285714286
1752403895.8612044,6,::1,15,3.0,False,0.09966015815734863,1.1848022937774658,16,0.19671594764779057,0.0,95.35714285714286,23.11649733371368,0,0,0,0,0,0,0,0,0,0,top-left,0.6829081047004717,0,0,none,0,176.57896423339844,176.31578063964844,419.20001220703125,288,176.57896423339844,176.31578063964844,57,touch,DIV,False,863.7214427657583,top-left,0.09196821053822836,0.16325535244411893,False,0.057,403.17757363637,0.03835714285714286,True,0.9333333333333333
1752403895.8685358,6,::1,16,3.2,False,0.007331371307373047,1.1921336650848389,16,0.19102126475041625,0.0,92.8,24.295953023771947,0,0,0,0,0,0,0,0,0,0,top-left,0.6730116670092565,0,0,none,0,176.57896423339844,176.31578063964844,176.57896423339844,176.31578063964844,176.57896423339844,176.31578063964844,57,gesture,N/A,True,863.7214427657583,top-left,0.09196821053822836,0.16325535244411893,False,0.057,376.29906872727867,0.03579999999999999,True,0.9375
1752403896.0945308,6,::1,17,3.4,False,0.22599506378173828,1.4181287288665771,16,0.1883253610982178,0.0,90.5625,25.069824366157814,0,0,0,0,0,0,0,0,0,0,top-left,0.6615632381579821,0,0,none,0,176.57896423339844,176.31578063964844,419.20001220703125,288,176.57896423339844,176.31578063964844,56,touch,DIV,False,863.7214427657583,top-left,0.09196821053822836,0.16325535244411893,False,0.056,352.78037693182375,0.0345625,True,0.9411764705882353
1752403896.0991662,6,::1,18,3.6,False,0.004635334014892578,1.4227640628814697,16,0.1837683396945826,0.0,88.52941176470588,25.64490007104686,0,0,0,0,0,0,0,0,0,0,top-left,0.649248354870898,0,0,none,0,176.57896423339844,176.31578063964844,176.57896423339844,176.31578063964844,176.57896423339844,176.31578063964844,56,gesture,N/A,True,863.7214427657583,top-left,0.09196821053822836,0.16325535244411893,False,0.056,332.0285900534812,0.03252941176470588,True,0.9444444444444444
1752403896.2108643,6,::1,19,3.8,False,0.11169815063476562,1.5344622135162354,16,0.17870590599027605,0.0,86.72222222222223,26.012402075325436,0,0,0,0,0,0,0,0,0,0,top-left,0.6365141682948128,0,0,none,0,176.57896423339844,176.31578063964844,419.20001220703125,288,176.57896423339844,176.31578063964844,85,touch,DIV,False,863.7214427657583,top-left,0.09196821053822836,0.16325535244411893,False,0.085,313.58255727273223,0.0017222222222222222,True,0.9473684210526315
1752403896.2173002,6,::1,20,4.0,False,0.006435871124267578,1.540898084640503,16,0.17482755994898214,0.0,86.63157894736842,25.32153343306171,0,0,0,0,0,0,0,0,0,0,top-left,0.6236548495681085,0,0,none,0,176.57896423339844,176.31578063964844,176.57896423339844,176.31578063964844,176.57896423339844,176.31578063964844,86,gesture,N/A,True,863.7214427657583,top-left,0.09196821053822836,0.16325535244411893,False,0.086,297.07821215311475,0.0006315789473684275,True,0.95
1752403908.251772,6,::1,1,0.2,False,12.0344717502594,13.575369834899902,16,2.6107438836282033,0.0,86.6,24.680761738649803,0,0,0,0,0,0,0,0,0,0,top-left,0.6108643020548935,0,0,none,0,288.15789794921875,46.84211349487305,504,189.60000610351562,288.15789794921875,46.84211349487305,75,touch,DIV,False,833.412569565768,top-left,0.1500822385152181,0.043372327310067633,True,0.075,318.62005290500764,0.0116,True,0.9523809523809523
1752403908.2542684,6,::1,2,0.4,False,0.002496480941772461,13.577866315841675,16,2.5518922771048476,0.0,86.04761904761905,24.2123073593658,0,0,0,0,0,0,0,0,0,0,top-left,0.5982695885852573,0,0,none,0,288.15789794921875,46.84211349487305,288.15789794921875,46.84211349487305,288.15789794921875,46.84211349487305,75,gesture,N/A,True,833.412569565768,top-left,0.1500822385152181,0.043372327310067633,True,0.075,303.4476694333406,0.011047619047619056,True,0.9545454545454546
1752403908.3760204,6,::1,3,0.6,False,0.12175202369689941,13.699618339538574,16,2.495615676552674,0.0,85.54545454545455,23.767294703450396,0,0,0,0,0,0,0,0,0,0,top-left,0.5859526183035508,0,0,none,0,288.15789794921875,46.84211349487305,504,189.60000610351562,288.15789794921875,46.84211349487305,73,touch,DIV,False,833.412569565768,top-left,0.1500822385152181,0.043372327310067633,True,0.073,289.65459355000695,0.012545454545454554,True,0.9565217391304348
1752403908.3786538,6,::1,4,0.8,False,0.002633333206176758,13.702251672744751,16,2.444033774737421,0.0,85.0,23.385242466508473,0,0,0,0,0,0,0,0,0,0,top-left,0.5739644913933235,0,0,none,0,288.15789794921875,46.84211349487305,288.15789794921875,46.84211349487305,288.15789794921875,46.84211349487305,72,gesture,N/A,True,833.412569565768,top-left,0.1500822385152181,0.043372327310067633,True,0.072,277.0609155695718,0.013000000000000012,True,0.9583333333333334
1752403908.5943267,6,::1,5,1.0,False,0.21567296981811523,13.917924642562866,16,2.3937798267329446,0.0,84.45833333333333,23.039782924806868,0,0,0,0,0,0,0,0,0,0,top-left,0.5623351446188083,0,0,none,0,288.15789794921875,46.84211349487305,504,189.60000610351562,288.15789794921875,46.84211349487305,64,touch,DIV,False,833.412569565768,top-left,0.1500822385152181,0.043372327310067633,True,0.064,265.516710754173,0.02045833333333333,True,0.96
1752403908.5975041,6,::1,6,1.2,False,0.0031774044036865234,13.921102046966553,16,2.3481369992878935,0.0,83.64,22.927503134881476,0,0,0,0,0,0,0,0,0,0,top-left,0.5510799280869728,0,0,none,0,288.15789794921875,46.84211349487305,288.15789794921875,46.84211349487305,288.15789794921875,46.84211349487305,63,gesture,N/A,True,833.412569565768,top-left,0.1500822385152181,0.043372327310067633,True,0.063,254.8960423240061,0.020640000000000006,True,0.9615384615384616
1752403908.7037027,6,::1,7,1.4,False,0.10619854927062988,14.027300596237183,16,2.3041680858054487,0.0,82.84615384615384,22.82996059111176,0,0,0,0,0,0,0,0,0,0,top-left,0.5402041423888608,0,0,none,0,288.15789794921875,46.84211349487305,504,189.60000610351562,288.15789794921875,46.84211349487305,61,touch,DIV,False,833.412569565768,top-left,0.1500822385152181,0.043372327310067633,True,0.061,245.0923483884674,0.021846153846153835,True,0.9629629629629629
1752403908.7070925,6,::1,8,1.6,False,0.0033898353576660156,14.030690431594849,16,2.263361445069774,0.0,82.03703703703704,22.779915587723618,0,0,0,0,0,0,0,0,0,0,top-left,0.5297061990576545,0,0,none,0,288.15789794921875,46.84211349487305,288.15789794921875,46.84211349487305,288.15789794921875,46.84211349487305,62,gesture,N/A,True,833.412569565768,top-left,0.1500822385152181,0.043372327310067633,True,0.062,236.01485400370933,0.020037037037037034,True,0.9642857142857143
1752403908.9211712,6,::1,9,1.8,False,0.21407866477966309,14.244769096374512,16,2.2233001368927146,0.0,81.32142857142857,22.67637784666894,0,0,0,0,0,0,0,0,0,0,top-left,0.5195798391305154,0,0,none,0,288.15789794921875,46.84211349487305,504,189.60000610351562,288.15789794921875,46.84211349487305,70,touch,DIV,False,833.412569565768,top-left,0.1500822385152181,0.043372327310067633,True,0.07,227.58575207500544,0.011321428571428566,True,0.9655172413793104
1752403908.9247377,6,::1,10,2.0,False,0.0035665035247802734,14.248335599899292,16,2.1865748678353136,0.0,80.93103448275862,22.377530347361542,0,0,0,0,0,0,0,0,0,0,top-left,0.5098156995816887,0,0,none,0,288.15789794921875,46.84211349487305,288.15789794921875,46.84211349487305,288.15789794921875,46.84211349487305,70,gesture,N/A,True,833.412569565768,top-left,0.1500822385152181,0.043372327310067633,True,0.07,219.73796752069492,0.010931034482758617,True,0.9666666666666667
1752403943.5723925,6,::1,1,0.2,False,34.64765477180481,48.8959903717041,16,6.497226976512678,0.0,80.56666666666666,22.0887351883765,0,0,0,0,0,0,0,0,0,0,top-left,0.5004024235381879,0,0,none,0,167.1052703857422,434.21051025390625,412,484,167.1052703857422,434.21051025390625,113,touch,INPUT#ion-input-0,False,799.9209138351152,top-left,0.08703399499257405,0.4020467687536169,False,0.113,274.1177711137771,0.03243333333333334,True,0.967741935483871
1752403943.5826404,6,::1,2,0.4,False,0.010247945785522461,48.906238317489624,16,6.397976739425919,0.0,81.61290322580645,22.472459732080722,0,0,0,0,0,0,0,0,0,0,top-left,0.4913274484505221,0,0,none,0,167.1052703857422,434.21051025390625,167.1052703857422,434.21051025390625,167.1052703857422,434.21051025390625,113,gesture,N/A,True,799.9209138351152,top-left,0.08703399499257405,0.4020467687536169,False,0.113,265.2752623681714,0.03138709677419356,True,0.96875
1752403943.6373665,6,::1,10,0.6,False,0.05472612380981445,48.96096444129944,16,6.302787154869856,0.47061498118148126,82.59375,22.782750293533482,0,0,0,0,414.14285714285717,600.2233937868297,124.85714285714286,147.7298969368746,8.714285714285714,3.1943828249996997,top-left,0.48257756517701206,0,0,username,0.0,194.47372436523438,521.5789794921875,432.8000183105469,550.4000244140625,194.47372436523438,521.5789794921875,106,touch,INPUT#ion-input-1,False,765.7478780145489,top-left,0.1012883981068929,0.48294349952980326,False,0.106,308.6886351106426,0.023406250000000003,True,0.9696969696969697
1752403943.6423514,6,::1,11,0.8,False,0.004984855651855469,48.965949296951294,16,6.212058934705538,0.4637264398194103,83.3030303030303,22.790860539931284,0,0,0,0,414.14285714285717,600.2233937868297,124.85714285714286,147.7298969368746,8.714285714285714,3.1943828249996997,top-left,0.47413931305783735,0,0,username,0.0,194.47372436523438,521.5789794921875,194.47372436523438,521.5789794921875,194.47372436523438,521.5789794921875,106,gesture,N/A,True,765.7478780145489,top-left,0.1012883981068929,0.48294349952980326,False,0.106,299.3344340466838,0.0226969696969697,True,0.9705882352941176
1752403943.665594,6,::1,16,1.0,False,0.023242712020874023,48.98919200897217,16,6.124996633058107,0.5561490267096183,83.97058823529412,22.778324699691314,0,0,0,0,270.72727272727275,515.4426325383034,120.72727272727273,167.24619354771085,7.181818181818182,3.325334756031251,top-left,0.4659992569610426,0,0,username,0.6554817739013927,196.57894897460938,532.1052856445312,434.3999938964844,558.4000244140625,196.57894897460938,532.1052856445312,185,touch,BUTTON,False,763.4618704712544,top-left,0.10238486925760905,0.4926900793004919,False,0.185,298.57258500995584,0.10102941176470588,True,0.9714285714285714
