timestamp,user_id,model_type,anomaly_score,is_warmup,samples_count,features_processed,risk_level,action_taken,session_duration
2025-07-19 23:28:39,8,tap,0.714,False,614,10,high,require_additional_auth,2
2025-07-19 23:28:39,8,tap,0.6978,False,615,10,medium,security_challenge,2
2025-07-19 23:28:39,8,tap,0.756,False,616,10,high,require_additional_auth,2
2025-07-19 23:28:39,8,tap,0.6911,False,617,10,medium,security_challenge,2
2025-07-19 23:28:39,8,tap,0.6184,False,618,10,medium,security_challenge,2
2025-07-19 23:28:39,8,tap,0.6329,False,619,10,medium,security_challenge,1
2025-07-19 23:28:39,8,tap,0.6743,False,620,10,medium,security_challenge,2
2025-07-19 23:28:39,8,tap,0.6365,False,621,10,medium,security_challenge,1
2025-07-19 23:28:39,8,tap,0.7636,False,622,10,high,require_additional_auth,2
2025-07-19 23:28:39,8,tap,0.7403,False,623,10,high,require_additional_auth,2
2025-07-19 23:28:39,8,tap,0.7445,False,624,10,high,require_additional_auth,1
2025-07-19 23:28:39,8,tap,0.7405,False,625,10,high,require_additional_auth,2
2025-07-19 23:28:39,8,tap,0.74,False,626,10,high,require_additional_auth,2
2025-07-19 23:28:39,8,tap,0.6943,False,627,10,medium,security_challenge,2
2025-07-19 23:28:39,8,tap,0.6104,False,628,10,medium,security_challenge,2
2025-07-19 23:28:39,8,tap,0.6445,False,629,10,medium,security_challenge,2
2025-07-19 23:28:39,8,tap,0.6663,False,630,10,medium,security_challenge,1
2025-07-19 23:28:39,8,tap,0.6491,False,631,10,medium,security_challenge,1
2025-07-19 23:28:39,8,tap,0.6605,False,632,10,medium,security_challenge,2
2025-07-19 23:28:39,8,tap,0.637,False,633,10,medium,security_challenge,3
2025-07-19 23:28:39,8,tap,0.6358,False,634,10,medium,security_challenge,2
2025-07-19 23:28:39,8,tap,0.6576,False,635,10,medium,security_challenge,2
2025-07-19 23:28:39,8,tap,0.6454,False,636,10,medium,security_challenge,2
2025-07-19 23:28:39,8,tap,0.671,False,637,10,medium,security_challenge,2
2025-07-19 23:28:39,8,tap,0.6593,False,638,10,medium,security_challenge,1
2025-07-19 23:28:39,8,tap,0.6712,False,639,10,medium,security_challenge,2
2025-07-19 23:28:39,8,tap,0.7024,False,640,10,high,require_additional_auth,2
2025-07-19 23:28:39,8,tap,0.7028,False,641,10,high,require_additional_auth,1
2025-07-19 23:28:39,8,tap,0.7117,False,642,10,high,require_additional_auth,2
2025-07-19 23:28:39,8,tap,0.7153,False,643,10,high,require_additional_auth,2
2025-07-19 23:28:39,8,tap,0.6834,False,644,10,medium,security_challenge,1
2025-07-19 23:28:39,8,tap,0.6819,False,645,10,medium,security_challenge,1
2025-07-19 23:28:39,8,tap,0.675,False,646,10,medium,security_challenge,2
2025-07-19 23:28:39,8,tap,0.6724,False,647,10,medium,security_challenge,2
2025-07-19 23:28:39,8,tap,0.7117,False,648,10,high,require_additional_auth,1
2025-07-19 23:28:39,8,tap,0.716,False,649,10,high,require_additional_auth,2
2025-07-19 23:28:39,8,tap,0.7594,False,650,10,high,require_additional_auth,2
2025-07-19 23:28:39,8,tap,0.7981,False,651,10,high,require_additional_auth,2
2025-07-19 23:28:39,8,tap,0.7969,False,652,10,high,require_additional_auth,2
2025-07-19 23:28:39,8,tap,0.8192,False,653,10,high,require_additional_auth,2
2025-07-19 23:28:40,8,tap,0.7592,False,654,10,high,require_additional_auth,1
2025-07-19 23:28:40,8,tap,0.7768,False,655,10,high,require_additional_auth,1
2025-07-19 23:28:40,8,tap,0.8664,False,656,10,high,require_additional_auth,2
2025-07-19 23:28:42,8,tap,0.8396,False,657,10,high,require_additional_auth,2
2025-07-19 23:28:43,8,swipe,0.6709,False,60,9,medium,security_challenge,2
2025-07-19 23:28:43,8,tap,0.8258,False,658,10,high,require_additional_auth,2
2025-07-19 23:28:44,8,tap,0.8597,False,659,10,high,require_additional_auth,2
2025-07-19 23:28:46,8,typing,0.9408,False,383,9,high,force_logout,2
2025-07-19 23:28:47,8,typing,0.945,False,384,9,high,force_logout,2
2025-07-19 23:28:48,8,typing,0.8653,False,385,9,high,require_additional_auth,2
2025-07-19 23:28:50,8,typing,0.8369,False,386,9,high,require_additional_auth,2
2025-07-19 23:28:51,8,typing,0.8094,False,387,9,high,require_additional_auth,3
2025-07-19 23:28:52,8,typing,0.7825,False,388,9,high,require_additional_auth,3
2025-07-19 23:28:52,8,typing,0.9266,False,389,9,high,force_logout,3
2025-07-19 23:28:53,8,typing,0.7319,False,390,9,high,require_additional_auth,2
2025-07-19 23:28:53,8,typing,0.7087,False,391,9,high,require_additional_auth,2
2025-07-19 23:28:53,8,typing,0.6892,False,392,9,medium,security_challenge,2
2025-07-19 23:28:54,8,typing,0.8613,False,393,9,high,require_additional_auth,2
2025-07-19 23:28:55,8,tap,0.9253,False,660,10,high,force_logout,3
2025-07-19 23:28:56,8,tap,0.9301,False,661,10,high,force_logout,2
2025-07-19 23:28:57,8,typing,0.6525,False,394,9,medium,security_challenge,1
2025-07-19 23:28:57,8,typing,0.6933,False,395,9,medium,security_challenge,3
2025-07-19 23:28:57,8,typing,0.6389,False,396,9,medium,security_challenge,2
2025-07-19 23:28:57,8,typing,0.631,False,397,9,medium,security_challenge,2
2025-07-19 23:28:57,8,typing,0.6229,False,398,9,medium,security_challenge,2
2025-07-19 23:28:57,8,tap,0.8885,False,662,10,high,require_additional_auth,1
2025-07-19 23:28:59,8,tap,0.8761,False,663,10,high,require_additional_auth,3
2025-07-19 23:29:00,8,swipe,0.6338,False,61,9,medium,security_challenge,2
2025-07-19 23:29:00,8,swipe,0.5535,False,62,9,medium,security_challenge,4
2025-07-19 23:29:00,8,tap,0.8474,False,664,10,high,require_additional_auth,3
2025-07-19 23:29:02,8,tap,0.8328,False,665,10,high,require_additional_auth,2
2025-07-19 23:29:03,8,tap,0.8219,False,666,10,high,require_additional_auth,2
2025-07-19 23:29:04,8,tap,0.833,False,667,10,high,require_additional_auth,1
2025-07-19 23:29:05,8,tap,0.893,False,668,10,high,require_additional_auth,3
2025-07-19 23:29:07,8,tap,0.8741,False,669,10,high,require_additional_auth,4
2025-07-19 23:30:27,8,tap,0.9289,False,670,10,high,force_logout,1
2025-07-19 23:30:28,8,tap,0.9263,False,671,10,high,force_logout,2
2025-07-19 23:30:29,8,typing,0.7686,False,399,9,high,require_additional_auth,3
2025-07-19 23:30:29,8,typing,0.6832,False,400,9,medium,security_challenge,3
2025-07-19 23:30:29,8,typing,0.6421,False,401,9,medium,security_challenge,2
2025-07-19 23:30:29,8,typing,0.8168,False,402,9,high,require_additional_auth,1
2025-07-19 23:32:42,8,tap,0.9395,False,672,10,high,force_logout,3
2025-07-19 23:32:43,8,tap,0.9087,False,673,10,high,force_logout,3
2025-07-19 23:32:45,8,typing,0.9008,False,403,9,high,force_logout,3
2025-07-19 23:32:46,8,typing,0.7821,False,404,9,high,require_additional_auth,2
2025-07-19 23:32:46,8,typing,0.5775,False,405,9,medium,security_challenge,2
2025-07-19 23:32:46,8,typing,0.5376,False,406,9,medium,security_challenge,2
2025-07-19 23:32:46,8,typing,0.4847,False,407,9,medium,none,2
2025-07-19 23:32:46,8,typing,0.4882,False,408,9,medium,none,2
2025-07-19 23:35:50,8,tap,0.8345,False,674,10,high,require_additional_auth,4
2025-07-19 23:35:52,8,tap,0.8283,False,675,10,high,require_additional_auth,1
2025-07-19 23:36:14,8,tap,0.8309,False,676,10,high,require_additional_auth,2
2025-07-19 23:36:15,8,tap,0.8243,False,677,10,high,require_additional_auth,2
2025-07-19 23:36:47,8,tap,0.8138,False,678,10,high,require_additional_auth,1
2025-07-19 23:36:49,8,tap,0.8032,False,679,10,high,require_additional_auth,2
2025-07-19 23:36:51,8,tap,0.7994,False,680,10,high,require_additional_auth,4
2025-07-19 23:36:51,8,tap,0.7934,False,681,10,high,require_additional_auth,3
2025-07-19 23:36:53,8,tap,0.7876,False,682,10,high,require_additional_auth,2
2025-07-19 23:36:53,8,tap,0.7758,False,683,10,high,require_additional_auth,3
2025-07-19 23:36:53,8,tap,0.7672,False,684,10,high,require_additional_auth,3
2025-07-19 23:36:53,8,tap,0.761,False,685,10,high,require_additional_auth,3
2025-07-20 12:29:58,test_user_123,tap,0.0517,True,1,10,low,none,3
2025-07-20 12:30:00,test_user_123,typing,0.0513,True,1,9,low,none,4
2025-07-20 12:30:01,test_user_123,swipe,0.052,True,1,9,low,none,3
2025-07-20 12:36:41,8,tap,0.9109,False,686,10,high,force_logout,5
2025-07-20 12:36:42,8,tap,0.9519,False,687,10,high,force_logout,3
2025-07-20 12:36:42,8,typing,0.7768,False,409,9,high,require_additional_auth,52
2025-07-20 12:36:43,8,typing,0.9152,False,410,9,high,force_logout,2
2025-07-20 12:36:45,8,typing,0.8785,False,411,9,high,require_additional_auth,2
2025-07-20 12:36:46,8,typing,0.9084,False,412,9,high,force_logout,3
2025-07-20 12:36:48,8,typing,0.8052,False,413,9,high,require_additional_auth,2
2025-07-20 12:36:49,8,typing,0.6745,False,414,9,medium,security_challenge,3
2025-07-20 12:36:49,8,typing,0.5419,False,415,9,medium,security_challenge,2
2025-07-20 12:36:49,8,typing,0.5171,False,416,9,medium,security_challenge,4
2025-07-20 12:36:49,8,typing,0.4914,False,417,9,medium,none,4
2025-07-20 12:36:49,8,typing,0.5552,False,418,9,medium,security_challenge,2
2025-07-20 12:36:50,8,typing,0.6714,False,419,9,medium,security_challenge,4
2025-07-20 12:36:51,8,tap,0.939,False,688,10,high,force_logout,2
2025-07-20 12:36:52,8,tap,0.9168,False,689,10,high,force_logout,2
2025-07-20 12:36:54,8,typing,0.4935,False,420,9,medium,none,2
2025-07-20 12:36:54,8,typing,0.5484,False,421,9,medium,security_challenge,2
2025-07-20 12:36:54,8,typing,0.582,False,422,9,medium,security_challenge,3
2025-07-20 12:36:54,8,typing,0.643,False,423,9,medium,security_challenge,2
2025-07-20 12:36:54,8,typing,0.6905,False,424,9,medium,security_challenge,3
2025-07-20 12:36:54,8,tap,0.8901,False,690,10,high,require_additional_auth,1
2025-07-20 12:36:55,8,tap,0.8648,False,691,10,high,require_additional_auth,2
2025-07-20 12:36:56,8,tap,0.8382,False,692,10,high,require_additional_auth,3
2025-07-20 12:36:58,8,tap,0.8131,False,693,10,high,require_additional_auth,3
2025-07-20 12:37:16,8,tap,0.7891,False,694,10,high,require_additional_auth,2
2025-07-20 12:37:16,8,tap,0.7674,False,695,10,high,require_additional_auth,2
2025-07-20 12:37:19,8,tap,0.7504,False,696,10,high,require_additional_auth,3
2025-07-20 12:37:19,8,tap,0.7319,False,697,10,high,require_additional_auth,3
2025-07-20 12:39:59,8,tap,0.9067,False,698,10,high,force_logout,2
2025-07-20 12:40:01,8,tap,0.7061,False,699,10,high,require_additional_auth,1
2025-07-20 12:40:01,8,tap,0.6878,False,700,10,medium,security_challenge,3
2025-07-20 12:40:01,8,tap,0.6879,False,701,10,medium,security_challenge,2
2025-07-20 12:40:01,8,typing,0.6015,False,425,9,medium,security_challenge,2
2025-07-20 12:40:01,8,typing,0.8174,False,426,9,high,require_additional_auth,2
2025-07-20 12:40:02,8,typing,0.5763,False,427,9,medium,security_challenge,2
2025-07-20 12:40:42,8,tap,0.6933,False,702,10,medium,security_challenge,3
2025-07-20 12:40:42,8,tap,0.6921,False,703,10,medium,security_challenge,2
2025-07-20 12:40:43,8,tap,0.7048,False,704,10,high,require_additional_auth,2
2025-07-20 12:40:43,8,tap,0.704,False,705,10,high,require_additional_auth,2
2025-07-20 12:40:43,8,tap,0.6945,False,706,10,medium,security_challenge,1
2025-07-20 12:40:43,8,tap,0.6933,False,707,10,medium,security_challenge,1
2025-07-20 12:40:44,8,tap,0.7083,False,708,10,high,require_additional_auth,1
2025-07-20 12:40:44,8,tap,0.8811,False,709,10,high,require_additional_auth,6
2025-07-20 12:42:24,8,tap,0.794,False,710,10,high,require_additional_auth,2
2025-07-20 12:42:24,8,tap,0.776,False,711,10,high,require_additional_auth,3
2025-07-20 12:42:26,8,swipe,0.6934,False,63,9,medium,security_challenge,3
2025-07-20 12:42:26,8,swipe,0.6625,False,64,9,medium,security_challenge,3
2025-07-20 12:45:10,test_user_123,tap,0.0517,True,1,10,low,none,2
2025-07-20 12:45:11,test_user_123,typing,0.0513,True,1,9,low,none,57
2025-07-20 12:45:12,test_user_123,swipe,0.052,True,1,9,low,none,2
2025-07-20 12:47:48,8,tap,0.5998,False,712,10,medium,security_challenge,2
2025-07-20 12:47:48,8,tap,0.5999,False,713,10,medium,security_challenge,1
2025-07-20 12:47:48,8,typing,0.6022,False,428,9,medium,security_challenge,1
2025-07-20 12:47:49,8,typing,0.6568,False,429,9,medium,security_challenge,3
2025-07-20 12:47:49,8,typing,0.5769,False,430,9,medium,security_challenge,3
2025-07-20 12:47:49,8,typing,0.5805,False,431,9,medium,security_challenge,4
2025-07-20 12:47:49,8,typing,0.5742,False,432,9,medium,security_challenge,3
2025-07-20 12:47:49,8,typing,0.6073,False,433,9,medium,security_challenge,3
