timestamp,user_id,model_type,anomaly_score,is_warmup,samples_count,features_processed,risk_level,action_taken,session_duration
2025-07-18 21:37:50,user_4,tap,0.5596,False,36,13,medium,security_challenge,1322
2025-07-18 21:38:50,user_8,swipe,0.7484,False,15,10,medium,none,1555
2025-07-18 21:39:50,user_8,tap,0.4966,False,95,13,medium,none,3239
2025-07-18 21:41:50,user_4,typing,0.5787,False,82,10,medium,none,2908
2025-07-18 21:42:50,user_3,swipe,0.0473,False,84,16,low,none,2367
2025-07-18 21:43:50,user_8,typing,0.1262,False,6,9,low,none,1795
2025-07-18 21:43:50,user_3,tap,0.5331,False,57,10,medium,none,709
2025-07-18 21:44:50,user_3,tap,0.3083,False,89,12,low,none,158
2025-07-18 21:45:50,user_2,tap,0.1571,True,5,14,low,none,2074
2025-07-18 21:45:50,user_3,typing,0.35,False,68,9,low,none,1943
2025-07-18 21:50:50,user_4,swipe,0.7185,True,6,11,medium,security_challenge,3434
2025-07-18 21:50:50,user_1,typing,0.6759,False,13,8,medium,security_challenge,31
2025-07-18 21:51:50,user_3,typing,0.1486,False,23,11,low,none,3307
2025-07-18 21:53:50,user_1,typing,0.3228,False,10,12,low,none,3153
2025-07-18 21:59:50,user_2,typing,0.164,False,16,10,low,none,1756
2025-07-18 22:02:50,user_3,typing,0.0724,True,5,9,low,none,1081
2025-07-18 22:03:50,user_2,swipe,0.0492,False,39,16,low,none,3249
2025-07-18 22:03:50,user_8,tap,0.206,False,63,10,low,none,2580
2025-07-18 22:04:50,user_2,typing,0.1092,False,28,12,low,none,1766
2025-07-18 22:05:50,user_1,swipe,0.1648,False,88,16,low,none,2242
2025-07-18 22:06:50,user_2,tap,0.762,False,78,9,medium,none,394
2025-07-18 22:10:50,user_3,typing,0.0837,False,77,8,low,none,66
2025-07-18 22:11:50,user_2,tap,0.9523,False,28,11,high,security_challenge,2857
2025-07-18 22:13:50,user_5,swipe,0.0855,False,30,10,low,none,1322
2025-07-18 22:15:50,user_8,tap,0.1255,False,13,15,low,none,43
2025-07-18 22:16:50,user_8,typing,0.0417,False,46,6,low,none,1442
2025-07-18 22:19:50,user_1,typing,0.7732,False,63,6,medium,none,1488
2025-07-18 22:20:50,user_2,typing,0.7258,False,13,10,medium,none,2249
2025-07-18 22:22:50,user_1,typing,0.0971,False,92,7,low,none,2063
2025-07-18 22:24:50,user_3,typing,0.0637,False,41,7,low,none,1375
2025-07-18 22:26:50,user_5,tap,0.2061,False,96,11,low,none,2169
2025-07-18 22:29:50,user_3,swipe,0.0248,False,23,16,low,none,3000
2025-07-18 22:31:50,user_3,tap,0.2963,False,44,10,low,none,2671
2025-07-18 22:31:50,user_1,typing,0.8884,False,75,10,high,force_logout,701
2025-07-18 22:31:50,user_8,tap,0.7572,True,4,14,medium,none,2420
2025-07-18 22:33:50,user_5,typing,0.0014,False,22,10,low,none,976
2025-07-18 22:33:50,user_3,tap,0.0002,False,53,14,low,none,3110
2025-07-18 22:36:50,user_5,swipe,0.0327,False,94,17,low,none,763
2025-07-18 22:39:50,user_5,tap,0.7007,False,58,15,medium,security_challenge,1127
2025-07-18 22:40:50,user_3,typing,0.3262,False,22,10,low,none,1785
2025-07-18 22:40:50,user_2,tap,0.27,False,22,10,low,none,3393
2025-07-18 22:41:50,user_5,swipe,0.0699,False,63,15,low,none,1833
2025-07-18 22:42:50,user_8,swipe,0.2037,False,20,13,low,none,3385
2025-07-18 22:43:50,user_4,tap,0.197,False,89,10,low,none,3245
2025-07-18 22:44:50,user_5,typing,0.0751,False,42,9,low,none,1786
2025-07-18 22:45:50,user_5,tap,0.1404,False,11,11,low,none,1964
2025-07-18 22:46:50,user_8,typing,0.2694,False,9,7,low,none,1468
2025-07-18 22:47:50,user_1,typing,0.6839,False,14,7,medium,none,353
2025-07-18 22:48:50,user_2,typing,0.0436,False,57,6,low,none,1183
2025-07-18 22:48:50,user_2,typing,0.6472,False,16,10,medium,security_challenge,3418
2025-07-18 22:48:50,user_2,swipe,0.0295,False,80,18,low,none,983
2025-07-18 22:49:50,user_5,tap,0.3108,False,99,8,low,none,477
2025-07-18 22:50:50,user_5,typing,0.1428,False,32,12,low,none,999
2025-07-18 22:52:50,user_3,tap,0.2833,False,57,9,low,none,3113
2025-07-18 22:52:50,user_5,swipe,0.0244,False,17,10,low,none,1900
2025-07-18 22:53:50,user_5,swipe,0.2013,True,4,13,low,none,2527
2025-07-18 22:55:50,user_3,swipe,0.5589,False,44,12,medium,security_challenge,2636
2025-07-18 22:56:50,user_2,typing,0.7134,False,83,10,medium,none,2934
2025-07-18 23:00:50,user_2,tap,0.4088,False,84,8,medium,security_challenge,2140
2025-07-18 23:05:50,user_2,swipe,0.0995,False,89,10,low,none,300
2025-07-18 23:05:50,user_3,swipe,0.9474,False,67,15,high,security_challenge,2014
2025-07-18 23:06:50,user_2,swipe,0.6436,False,14,13,medium,none,2773
2025-07-18 23:11:50,user_4,tap,0.0415,False,74,11,low,none,1731
2025-07-18 23:13:50,user_3,tap,0.3187,False,72,8,low,none,2342
2025-07-18 23:15:50,user_5,typing,0.8564,False,39,7,high,force_logout,2335
2025-07-18 23:15:50,user_5,swipe,0.2898,False,88,11,low,none,2065
2025-07-18 23:16:50,user_4,tap,0.6211,False,42,15,medium,security_challenge,152
2025-07-18 23:19:50,user_4,typing,0.7822,False,31,12,medium,security_challenge,2449
2025-07-18 23:20:50,user_1,swipe,0.6014,True,9,17,medium,none,1551
2025-07-18 23:20:50,user_5,tap,0.2235,False,22,15,low,none,3256
2025-07-18 23:20:50,user_3,tap,0.0049,False,56,14,low,none,2252
2025-07-18 23:22:50,user_4,tap,0.1261,True,2,14,low,none,3553
2025-07-18 23:24:50,user_4,swipe,0.2428,False,82,10,low,none,2948
2025-07-18 23:26:50,user_5,typing,0.3073,False,68,11,low,none,1554
2025-07-18 23:34:50,user_5,typing,0.511,False,30,10,medium,none,1915
2025-07-18 23:36:50,user_4,swipe,0.3522,False,12,12,low,none,3154
2025-07-18 23:36:50,user_3,swipe,0.0404,False,28,14,low,none,292
2025-07-18 23:38:50,user_5,tap,0.4656,True,7,11,medium,security_challenge,3153
2025-07-18 23:38:50,user_3,tap,0.1441,True,9,12,low,none,2601
2025-07-18 23:38:50,user_5,typing,0.2255,False,68,12,low,none,2679
2025-07-18 23:40:50,user_3,typing,0.4331,False,94,12,medium,security_challenge,3462
2025-07-18 23:41:50,user_2,swipe,0.1569,False,44,12,low,none,2990
2025-07-18 23:41:50,user_1,tap,0.0163,False,37,8,low,none,697
2025-07-18 23:42:50,user_1,swipe,0.4986,False,81,17,medium,none,106
2025-07-18 23:45:50,user_1,typing,0.3446,False,94,9,low,none,773
2025-07-18 23:46:50,user_8,swipe,0.1157,False,93,12,low,none,3336
2025-07-18 23:47:50,user_5,tap,0.2055,False,27,11,low,none,3557
2025-07-18 23:47:50,user_3,swipe,0.7449,False,49,11,medium,security_challenge,750
2025-07-18 23:51:50,user_5,typing,0.0472,False,30,8,low,none,3313
2025-07-18 23:51:50,user_8,tap,0.407,False,39,14,medium,none,1368
2025-07-18 23:51:50,user_2,typing,0.7114,False,84,12,medium,security_challenge,3335
2025-07-18 23:53:50,user_4,tap,0.1192,True,8,14,low,none,383
2025-07-18 23:57:50,user_8,typing,0.171,False,78,6,low,none,1064
2025-07-18 23:57:50,user_2,typing,0.4439,False,40,11,medium,none,3291
2025-07-18 23:59:50,user_2,swipe,0.0602,False,5,14,low,none,1209
2025-07-19 00:00:50,user_8,swipe,0.2899,False,21,14,low,none,216
2025-07-19 00:03:50,user_4,typing,0.2098,False,87,8,low,none,1736
2025-07-19 00:03:50,user_4,typing,0.6373,False,19,11,medium,none,2931
2025-07-19 00:03:50,user_5,swipe,0.3776,False,31,14,low,none,2219
2025-07-19 00:05:50,user_2,tap,0.4648,False,14,8,medium,security_challenge,517
2025-07-19 00:05:50,user_2,tap,0.3049,False,90,8,low,none,2422
2025-07-19 00:07:50,user_3,tap,0.0092,False,60,13,low,none,1588
2025-07-19 00:07:50,user_3,tap,0.1632,False,21,12,low,none,121
2025-07-19 00:08:50,user_3,tap,0.2242,False,70,10,low,none,2192
2025-07-19 00:11:50,user_3,tap,0.4367,False,81,15,medium,security_challenge,2273
2025-07-19 00:15:50,user_5,typing,0.0219,False,18,12,low,none,1870
2025-07-19 00:16:50,user_5,swipe,0.1218,True,10,13,low,none,59
2025-07-19 00:16:50,user_8,swipe,0.016,False,55,18,low,none,1800
2025-07-19 00:18:50,user_2,swipe,0.0197,False,55,17,low,none,1888
2025-07-19 00:19:50,user_5,tap,0.2532,False,90,11,low,none,1769
2025-07-19 00:20:50,user_2,swipe,0.2023,False,42,10,low,none,478
2025-07-19 00:20:50,user_1,swipe,0.141,False,68,16,low,none,2166
2025-07-19 00:23:50,user_1,typing,0.3313,False,91,11,low,none,551
2025-07-19 00:23:50,user_4,typing,0.3155,False,67,7,low,none,3507
2025-07-19 00:23:50,user_2,typing,0.277,False,93,11,low,none,1295
2025-07-19 00:24:50,user_2,typing,0.0296,False,19,7,low,none,606
2025-07-19 00:26:50,user_5,swipe,0.0044,False,36,10,low,none,3337
2025-07-19 00:27:50,user_5,swipe,0.8367,False,67,15,high,force_logout,1490
2025-07-19 00:27:50,user_5,typing,0.0223,False,98,6,low,none,2562
2025-07-19 00:28:50,user_5,typing,0.0315,False,55,7,low,none,2858
2025-07-19 00:28:50,user_1,typing,0.5879,False,6,8,medium,none,1608
2025-07-19 00:28:50,user_5,swipe,0.374,False,78,11,low,none,146
2025-07-19 00:29:50,user_1,swipe,0.0822,False,80,13,low,none,374
2025-07-19 00:29:50,user_8,swipe,0.5466,False,38,16,medium,security_challenge,3145
2025-07-19 00:32:50,user_1,typing,0.1744,False,8,8,low,none,1879
2025-07-19 00:33:50,user_1,tap,0.6146,False,52,13,medium,security_challenge,2445
2025-07-19 00:38:50,user_2,tap,0.29,False,65,9,low,none,2985
2025-07-19 00:40:50,user_8,tap,0.3271,False,27,13,low,none,1485
2025-07-19 00:41:50,user_1,tap,0.3128,False,37,9,low,none,126
2025-07-19 00:43:50,user_5,tap,0.1264,False,36,8,low,none,2815
2025-07-19 00:47:50,user_1,tap,0.0168,False,46,10,low,none,1603
2025-07-19 00:47:50,user_4,swipe,0.3954,False,78,18,low,none,2663
2025-07-19 00:51:50,user_8,swipe,0.2852,False,97,14,low,none,547
2025-07-19 00:52:50,user_8,swipe,0.0922,False,6,10,low,none,2669
2025-07-19 00:53:50,user_3,swipe,0.2982,False,82,14,low,none,1064
2025-07-19 00:54:50,user_3,swipe,0.107,True,6,11,low,none,1560
2025-07-19 00:54:50,user_8,tap,0.5775,False,62,8,medium,none,101
2025-07-19 00:56:50,user_4,tap,0.0772,False,93,11,low,none,2363
2025-07-19 00:56:50,user_5,swipe,0.5609,False,75,13,medium,security_challenge,3411
2025-07-19 00:57:50,user_8,swipe,0.276,False,31,17,low,none,2109
2025-07-19 00:58:50,user_8,swipe,0.6511,False,16,10,medium,none,3361
2025-07-19 00:59:50,user_5,swipe,0.0666,False,78,14,low,none,3396
2025-07-19 00:59:50,user_3,typing,0.3081,False,44,8,low,none,3186
2025-07-19 01:00:50,user_3,tap,0.3399,False,74,13,low,none,1628
2025-07-19 01:00:50,user_1,swipe,0.3943,True,8,10,low,none,2643
2025-07-19 01:01:50,user_3,swipe,0.087,False,16,10,low,none,1600
2025-07-19 01:02:50,user_2,swipe,0.0885,False,94,17,low,none,3016
2025-07-19 01:04:50,user_5,tap,0.0672,False,14,8,low,none,2382
2025-07-19 01:08:50,user_1,tap,0.3223,False,59,9,low,none,2799
2025-07-19 01:10:50,user_1,tap,0.0584,False,73,14,low,none,2731
2025-07-19 01:10:50,user_1,tap,0.3934,False,84,10,low,none,1012
2025-07-19 01:10:50,user_8,typing,0.0245,False,11,8,low,none,1618
2025-07-19 01:13:50,user_4,swipe,0.1859,False,41,14,low,none,955
2025-07-19 01:17:50,user_4,swipe,0.1579,False,24,16,low,none,2890
2025-07-19 01:17:50,user_3,typing,0.1186,False,78,8,low,none,562
2025-07-19 01:19:50,user_4,tap,0.7189,False,50,12,medium,none,3179
2025-07-19 01:21:50,user_4,typing,0.6546,False,35,7,medium,none,632
2025-07-19 01:22:50,user_4,swipe,0.0964,False,47,18,low,none,234
2025-07-19 01:25:50,user_3,swipe,0.1369,False,48,11,low,none,279
2025-07-19 01:26:50,user_4,swipe,0.3123,False,65,13,low,none,1366
2025-07-19 01:28:50,user_1,swipe,0.5381,False,84,16,medium,security_challenge,767
2025-07-19 01:29:50,user_3,swipe,0.0277,False,56,13,low,none,695
2025-07-19 01:31:50,user_8,tap,0.1328,False,39,15,low,none,2748
2025-07-19 01:31:50,user_1,swipe,0.0184,False,18,10,low,none,1430
2025-07-19 01:35:50,user_8,typing,0.0526,False,98,10,low,none,72
2025-07-19 01:35:50,user_3,swipe,0.0983,False,83,18,low,none,1934
2025-07-19 01:35:50,user_5,tap,0.2992,False,48,8,low,none,269
2025-07-19 01:36:50,user_2,typing,0.109,True,10,6,low,none,1450
2025-07-19 01:36:50,user_3,tap,0.0902,False,47,14,low,none,2447
2025-07-19 01:37:50,user_4,swipe,0.1318,False,36,16,low,none,1455
2025-07-19 01:39:50,user_4,tap,0.3951,False,56,15,low,none,2925
2025-07-19 01:40:50,user_5,swipe,0.0005,False,87,18,low,none,3452
2025-07-19 01:42:50,user_1,swipe,0.4941,False,75,13,medium,security_challenge,2006
2025-07-19 01:42:50,user_2,typing,0.1892,False,37,6,low,none,3425
2025-07-19 01:43:50,user_2,tap,0.2825,False,85,10,low,none,186
2025-07-19 01:45:50,user_8,tap,0.0238,False,77,15,low,none,3252
2025-07-19 01:45:50,user_5,typing,0.3247,False,61,7,low,none,2578
2025-07-19 01:45:50,user_5,typing,0.8549,False,16,12,high,force_logout,3230
2025-07-19 01:49:50,user_5,tap,0.2413,False,83,12,low,none,1958
2025-07-19 01:51:50,user_2,swipe,0.0038,False,8,12,low,none,1160
2025-07-19 01:53:50,user_2,swipe,0.6618,False,24,17,medium,security_challenge,2713
2025-07-19 01:55:50,user_4,swipe,0.3855,False,77,10,low,none,3388
2025-07-19 01:57:50,user_3,swipe,0.0442,False,32,12,low,none,2906
2025-07-19 01:59:50,user_3,typing,0.2781,False,67,11,low,none,1003
2025-07-19 02:00:50,user_4,tap,0.2936,False,72,14,low,none,2707
2025-07-19 02:04:50,user_5,typing,0.2372,False,81,9,low,none,459
2025-07-19 02:14:50,user_8,swipe,0.1289,True,2,11,low,none,301
2025-07-19 02:16:50,user_4,swipe,0.3593,False,9,18,low,none,3587
2025-07-19 02:20:50,user_4,tap,0.3262,True,8,10,low,none,2183
2025-07-19 02:22:50,user_8,typing,0.2317,False,76,12,low,none,2764
2025-07-19 02:23:50,user_1,typing,0.2391,False,74,10,low,none,2447
2025-07-19 02:24:50,user_1,typing,0.1934,False,76,7,low,none,1445
2025-07-19 02:27:50,user_4,swipe,0.3012,False,45,17,low,none,3345
2025-07-19 02:30:50,user_5,typing,0.6443,True,7,9,medium,none,634
2025-07-19 02:31:50,user_8,swipe,0.2007,False,30,15,low,none,1156
2025-07-19 02:33:50,user_1,tap,0.4724,False,53,13,medium,security_challenge,3087
2025-07-19 02:37:50,user_1,typing,0.6456,False,23,9,medium,none,2701
2025-07-19 02:39:50,user_2,typing,0.3994,False,96,8,low,none,911
2025-07-19 02:39:50,user_1,typing,0.1485,False,86,12,low,none,2935
2025-07-19 02:42:50,user_2,typing,0.2175,False,66,7,low,none,3220
2025-07-19 02:45:50,user_5,tap,0.754,False,35,9,medium,security_challenge,892
2025-07-19 02:45:50,user_4,swipe,0.5632,False,88,15,medium,security_challenge,3286
2025-07-19 02:48:50,user_1,swipe,0.3243,False,56,10,low,none,222
2025-07-19 02:48:50,user_4,tap,0.2545,False,28,14,low,none,990
2025-07-19 02:52:50,user_4,swipe,0.1933,False,74,11,low,none,1058
2025-07-19 02:53:50,user_1,typing,0.2218,False,76,12,low,none,981
2025-07-19 02:54:50,user_1,tap,0.6308,False,63,14,medium,security_challenge,2238
2025-07-19 02:56:50,user_4,tap,0.8958,False,30,13,high,security_challenge,2452
2025-07-19 02:57:50,user_4,tap,0.0237,False,38,9,low,none,3405
2025-07-19 02:58:50,user_2,typing,0.6107,False,28,10,medium,security_challenge,1350
2025-07-19 02:59:50,user_1,typing,0.6037,False,55,6,medium,security_challenge,484
2025-07-19 03:02:50,user_2,swipe,0.1627,False,95,10,low,none,2424
2025-07-19 03:06:50,user_3,swipe,0.6776,False,72,14,medium,security_challenge,3102
2025-07-19 03:08:50,user_1,typing,0.2318,False,84,8,low,none,430
2025-07-19 03:08:50,user_2,tap,0.1045,False,30,8,low,none,1356
2025-07-19 03:10:50,user_4,swipe,0.3185,False,91,14,low,none,1878
2025-07-19 03:11:50,user_4,tap,0.5997,False,61,10,medium,none,1440
2025-07-19 03:11:50,user_4,typing,0.2105,False,71,11,low,none,3413
2025-07-19 03:13:50,user_3,swipe,0.0254,False,85,13,low,none,568
2025-07-19 03:14:50,user_4,typing,0.2821,False,48,7,low,none,3122
2025-07-19 03:14:50,user_2,tap,0.7508,False,19,10,medium,security_challenge,2713
2025-07-19 03:14:50,user_8,swipe,0.2382,False,96,10,low,none,3450
2025-07-19 03:16:50,user_3,swipe,0.1076,False,42,17,low,none,740
2025-07-19 03:16:50,user_4,typing,0.2572,False,89,12,low,none,2900
2025-07-19 03:17:50,user_1,typing,0.3247,False,99,11,low,none,2685
2025-07-19 03:18:50,user_5,typing,0.1857,False,9,11,low,none,3142
2025-07-19 03:21:50,user_4,tap,0.0467,False,89,10,low,none,2877
2025-07-19 03:22:50,user_8,tap,0.1299,False,52,15,low,none,1734
2025-07-19 03:26:50,user_8,tap,0.205,False,86,11,low,none,265
2025-07-19 03:27:50,user_5,tap,0.1355,False,77,8,low,none,3189
2025-07-19 03:28:50,user_8,swipe,0.3859,False,61,12,low,none,1856
2025-07-19 03:30:50,user_4,tap,0.0054,False,24,9,low,none,1165
2025-07-19 03:32:50,user_8,typing,0.3981,False,52,11,low,none,2214
2025-07-19 03:33:50,user_4,typing,0.1352,False,80,10,low,none,1193
2025-07-19 03:33:50,user_4,typing,0.3931,False,59,9,low,none,3394
2025-07-19 03:34:50,user_5,tap,0.6163,False,41,9,medium,security_challenge,500
2025-07-19 03:35:50,user_8,swipe,0.108,True,4,18,low,none,1047
2025-07-19 03:37:50,user_5,swipe,0.3478,True,10,11,low,none,2358
2025-07-19 03:38:50,user_4,typing,0.4854,True,5,7,medium,security_challenge,553
2025-07-19 03:42:50,user_3,tap,0.7656,False,69,9,medium,security_challenge,2665
2025-07-19 03:44:50,user_5,swipe,0.9807,False,16,17,high,security_challenge,204
2025-07-19 03:47:50,user_1,swipe,0.0236,False,63,11,low,none,2783
2025-07-19 03:47:50,user_2,typing,0.0236,False,18,12,low,none,2266
2025-07-19 03:50:50,user_1,typing,0.2755,True,3,9,low,none,2318
2025-07-19 03:54:50,user_8,swipe,0.3576,False,33,15,low,none,2730
2025-07-19 03:55:50,user_2,typing,0.3925,False,99,11,low,none,1928
2025-07-19 03:56:50,user_8,swipe,0.1683,False,64,12,low,none,2935
2025-07-19 04:02:50,user_2,typing,0.2046,False,76,8,low,none,3347
2025-07-19 04:03:50,user_4,tap,0.1538,False,61,12,low,none,417
2025-07-19 04:04:50,user_3,tap,0.1108,False,16,11,low,none,3020
2025-07-19 04:06:50,user_8,typing,0.5474,False,12,7,medium,security_challenge,704
2025-07-19 04:06:50,user_5,typing,0.318,False,12,10,low,none,2501
2025-07-19 04:12:50,user_3,typing,0.8918,False,73,9,high,force_logout,1391
2025-07-19 04:15:50,user_2,tap,0.0971,False,23,9,low,none,2583
2025-07-19 04:15:50,user_4,typing,0.1077,False,48,7,low,none,739
2025-07-19 04:16:50,user_2,typing,0.0843,False,78,8,low,none,2269
2025-07-19 04:17:50,user_4,typing,0.5747,False,55,8,medium,none,182
2025-07-19 04:18:50,user_3,tap,0.2274,False,75,12,low,none,1924
2025-07-19 04:18:50,user_3,tap,0.2516,False,46,15,low,none,2514
2025-07-19 04:19:50,user_1,typing,0.2716,False,99,11,low,none,2598
2025-07-19 04:20:50,user_3,typing,0.3649,False,87,7,low,none,1440
2025-07-19 04:20:50,user_3,swipe,0.1073,False,78,13,low,none,2537
2025-07-19 04:20:50,user_8,tap,0.0496,False,82,13,low,none,1469
2025-07-19 04:20:50,user_5,tap,0.4945,False,58,14,medium,none,448
2025-07-19 04:21:50,user_1,swipe,0.3573,False,86,10,low,none,3297
2025-07-19 04:23:50,user_4,typing,0.3826,False,83,10,low,none,1531
2025-07-19 04:26:50,user_1,swipe,0.3313,False,56,13,low,none,390
2025-07-19 04:27:50,user_5,tap,0.276,False,79,11,low,none,2530
2025-07-19 04:29:50,user_2,typing,0.1222,False,85,11,low,none,3215
2025-07-19 04:31:50,user_2,tap,0.1704,True,7,14,low,none,492
2025-07-19 04:32:50,user_4,swipe,0.6357,False,80,12,medium,none,3427
2025-07-19 04:34:50,user_3,tap,0.1815,False,37,14,low,none,320
2025-07-19 04:35:50,user_3,typing,0.0569,True,1,9,low,none,683
2025-07-19 04:36:50,user_2,typing,0.1003,True,7,10,low,none,1406
2025-07-19 04:36:50,user_2,tap,0.2398,False,15,13,low,none,460
2025-07-19 04:36:50,user_5,tap,0.1783,False,5,11,low,none,769
2025-07-19 04:38:50,user_2,swipe,0.0733,True,3,17,low,none,139
2025-07-19 04:39:50,user_8,tap,0.3247,False,77,12,low,none,1706
2025-07-19 04:40:50,user_3,swipe,0.0108,False,67,15,low,none,621
2025-07-19 04:41:50,user_1,typing,0.0454,False,5,9,low,none,1356
2025-07-19 04:42:50,user_3,tap,0.535,False,37,11,medium,security_challenge,372
2025-07-19 04:43:50,user_8,swipe,0.3527,False,32,10,low,none,1918
2025-07-19 04:44:50,user_5,tap,0.384,False,97,11,low,none,892
2025-07-19 04:48:50,user_2,tap,0.305,False,40,10,low,none,2215
2025-07-19 04:48:50,user_3,typing,0.007,False,93,8,low,none,2586
2025-07-19 04:51:50,user_2,typing,0.3306,False,8,10,low,none,3003
2025-07-19 04:51:50,user_8,swipe,0.7365,False,50,17,medium,security_challenge,2449
2025-07-19 04:51:50,user_5,tap,0.6455,False,32,10,medium,security_challenge,929
2025-07-19 04:51:50,user_4,typing,0.3492,False,22,9,low,none,2893
2025-07-19 04:52:50,user_5,tap,0.3082,True,7,11,low,none,3580
2025-07-19 04:54:50,user_8,swipe,0.1299,False,88,12,low,none,2230
2025-07-19 04:56:50,user_2,typing,0.384,False,63,8,low,none,841
2025-07-19 04:56:50,user_3,tap,0.0906,False,36,15,low,none,1219
2025-07-19 04:59:50,user_2,typing,0.0914,False,76,11,low,none,3333
2025-07-19 04:59:50,user_4,tap,0.0298,False,87,9,low,none,2146
2025-07-19 05:00:50,user_1,swipe,0.6041,False,33,13,medium,security_challenge,2339
2025-07-19 05:03:50,user_5,typing,0.5558,False,41,11,medium,none,583
2025-07-19 05:04:50,user_8,swipe,0.7296,False,7,15,medium,security_challenge,1435
2025-07-19 05:04:50,user_1,typing,0.0855,False,28,11,low,none,1493
2025-07-19 05:05:50,user_8,tap,0.6138,True,5,8,medium,security_challenge,1506
2025-07-19 05:07:50,user_5,typing,0.9738,False,85,10,high,force_logout,3373
2025-07-19 05:09:50,user_8,swipe,0.3611,False,41,15,low,none,2155
2025-07-19 05:10:50,user_2,swipe,0.6881,False,50,13,medium,security_challenge,1711
2025-07-19 05:17:50,user_3,typing,0.7609,True,9,8,medium,none,2437
2025-07-19 05:18:50,user_1,typing,0.2867,False,66,11,low,none,221
2025-07-19 05:20:50,user_5,tap,0.3605,False,29,14,low,none,910
2025-07-19 05:20:50,user_4,swipe,0.1183,True,2,15,low,none,2127
2025-07-19 05:25:50,user_8,typing,0.2628,False,99,8,low,none,527
2025-07-19 05:26:50,user_5,swipe,0.7226,False,29,18,medium,none,1170
2025-07-19 05:28:50,user_5,swipe,0.2633,False,9,13,low,none,2402
2025-07-19 05:29:50,user_3,tap,0.1822,False,73,15,low,none,1617
2025-07-19 05:30:50,user_4,swipe,0.0608,False,22,15,low,none,3594
2025-07-19 05:35:50,user_4,tap,0.284,False,25,9,low,none,1136
2025-07-19 05:38:50,user_2,tap,0.2003,False,28,10,low,none,720
2025-07-19 05:42:50,user_4,swipe,0.3055,False,91,18,low,none,2502
2025-07-19 05:42:50,user_1,typing,0.6747,False,47,12,medium,security_challenge,528
2025-07-19 05:43:50,user_1,swipe,0.0005,False,40,11,low,none,2851
2025-07-19 05:43:50,user_4,typing,0.4668,False,95,11,medium,none,2481
2025-07-19 05:45:50,user_1,typing,0.3926,False,72,11,low,none,3068
2025-07-19 05:47:50,user_1,tap,0.372,False,15,12,low,none,1516
2025-07-19 05:50:50,user_4,swipe,0.2632,False,34,12,low,none,2767
2025-07-19 05:52:50,user_2,swipe,0.129,False,28,16,low,none,1156
2025-07-19 05:53:50,user_1,tap,0.2719,True,9,8,low,none,2245
2025-07-19 05:53:50,user_3,swipe,0.3912,False,38,16,low,none,1006
2025-07-19 05:54:50,user_1,swipe,0.0435,False,59,15,low,none,1880
2025-07-19 05:58:50,user_2,tap,0.6405,False,57,14,medium,none,2878
2025-07-19 06:01:50,user_5,swipe,0.1473,False,24,14,low,none,2284
2025-07-19 06:01:50,user_8,tap,0.2551,False,55,11,low,none,914
2025-07-19 06:02:50,user_2,tap,0.0942,True,1,12,low,none,2462
2025-07-19 06:02:50,user_2,swipe,0.089,False,13,15,low,none,667
2025-07-19 06:02:50,user_8,typing,0.3993,False,46,8,low,none,703
2025-07-19 06:03:50,user_2,tap,0.2538,True,4,14,low,none,3438
2025-07-19 06:04:50,user_2,typing,0.5407,False,90,10,medium,none,1472
2025-07-19 06:05:50,user_2,swipe,0.7893,False,64,18,medium,security_challenge,1228
2025-07-19 06:07:50,user_5,tap,0.2409,False,24,10,low,none,650
2025-07-19 06:08:50,user_2,swipe,0.1307,False,97,17,low,none,2133
2025-07-19 06:08:50,user_4,typing,0.1046,False,57,7,low,none,1085
2025-07-19 06:11:50,user_5,typing,0.3685,False,44,11,low,none,2762
2025-07-19 06:11:50,user_1,swipe,0.4787,False,59,18,medium,none,192
2025-07-19 06:12:50,user_3,typing,0.3453,True,6,8,low,none,3067
2025-07-19 06:12:50,user_3,typing,0.0188,False,7,11,low,none,600
2025-07-19 06:14:50,user_2,tap,0.78,False,24,15,medium,security_challenge,782
2025-07-19 06:14:50,user_2,swipe,0.1923,False,44,18,low,none,1676
2025-07-19 06:18:50,user_8,typing,0.2702,False,54,11,low,none,3035
2025-07-19 06:20:50,user_3,typing,0.1622,False,10,11,low,none,2359
2025-07-19 06:25:50,user_1,tap,0.3837,True,8,13,low,none,3380
2025-07-19 06:25:50,user_1,swipe,0.6827,False,8,10,medium,none,1932
2025-07-19 06:25:50,user_5,typing,0.5916,False,34,10,medium,security_challenge,3331
2025-07-19 06:28:50,user_5,swipe,0.1921,False,64,16,low,none,1665
2025-07-19 06:29:50,user_4,typing,0.3698,False,68,8,low,none,1226
2025-07-19 06:31:50,user_3,tap,0.9921,False,70,15,high,force_logout,2004
2025-07-19 06:33:50,user_1,typing,0.24,False,46,7,low,none,3332
2025-07-19 06:33:50,user_1,typing,0.3915,False,88,6,low,none,2042
2025-07-19 06:34:50,user_8,typing,0.1736,False,94,7,low,none,3060
2025-07-19 06:36:50,user_8,swipe,0.3973,False,25,12,low,none,645
2025-07-19 06:38:50,user_4,typing,0.5006,False,99,7,medium,security_challenge,1512
2025-07-19 06:38:50,user_5,tap,0.4234,False,82,10,medium,security_challenge,828
2025-07-19 06:38:50,user_4,typing,0.7741,False,66,9,medium,none,72
2025-07-19 06:39:50,user_5,typing,0.2312,False,46,7,low,none,2988
